Name,GlyphsName,ps_name,AGL,Order,USV,Dir,shapeOrder,DesignerOrder,Fonts,base,Glyphsbase,above,below,center,ring,through,aboveLeft,MirrorGlyph,UnicodeVer,old name / commet,bcp47tags,OTLang,Feat,,GlyphsAppName,Sort,
absEndOfAyah.altB,endofayah-ar.altB,uni06DD.altB,,1268,,AN,1399,1321,SHL,,,,,,,,,,mod,,,,cv80=2,,,4465.34,
absEndOfAyah.alt.2,endofayah-ar.alt.2,uni06DD.alt.2,,1372,,AN,1394,1322,SHL,,,,,,,,,,,moved,,,,,,4465.35,
absEndOfAyah.alt.3,endofayah-ar.alt.3,uni06DD.alt.3,,1373,,AN,1395,1323,SHL,,,,,,,,,,,moved,,,,,,4465.36,
absEndOfAyah.altB.2,endofayah-ar.altB.2,uni06DD.altB.2,,1377,,AN,1400,1324,SHL,,,,,,,,,,,,,,,,,4465.37,
absEndOfAyah.altB.3,endofayah-ar.altB.3,uni06DD.altB.3,,1378,,AN,1401,1325,SHL,,,,,,,,,,,,,,,,,4465.38,
absTurnedDammaBelow,dammaturnedbelow-ar,uni08E3,,1178,08E3,NSM,1185,1326,S,,,,,,,,,,8.0,,,,,,dammaturnedbelow-ar,3487,
absCurlyFatha,fathaCurly-ar,uni08E4,,1184,08E4,NSM,1191,1327,S,,,,,,,,,,6.1,,,,,,fathaCurly-ar,4466,
absCurlyDamma,dammaCurly-ar,uni08E5,,1186,08E5,NSM,1193,1328,S,,,,,,,,,,6.1,,,,,,dammaCurly-ar,4467,
absCurlyKasra,kasraCurly-ar,uni08E6,,1188,08E6,NSM,1195,1329,S,,,,,,,,,,6.1,,,,,,kasraCurly-ar,4468,
absCurlyFathatan,fathatanCurly-ar,uni08E7,,1185,08E7,NSM,1192,1330,S,,,,,,,,,,6.1,,,,,,fathatanCurly-ar,4469,
absCurlyDammatan,dammatanCurly-ar,uni08E8,,1187,08E8,NSM,1194,1331,S,,,,,,,,,,6.1,,,,,,dammatanCurly-ar,4470,
absCurlyKasratan,kasratanCurly-ar,uni08E9,,1189,08E9,NSM,1196,1332,S,,,,,,,,,,6.1,,,,,,kasratanCurly-ar,4471,
absTone1DotAbove,toneonedotabove-ar,uni08EA,,1190,08EA,NSM,1197,1333,SH,,,,,,,,,,6.1,,,,,,toneonedotabove-ar,4472,
absTone2DotsAbove,tonetwodotsabove-ar,uni08EB,,1191,08EB,NSM,1198,1334,SH,,,,,,,,,,6.1,,,,,,tonetwodotsabove-ar,4473,
absToneLoopAbove,toneloopabove-ar,uni08EC,,1192,08EC,NSM,1199,1335,SH,,,,,,,,,,6.1,,,,,,toneloopabove-ar,4474,
absTone1DotBelow,toneonedotbelow-ar,uni08ED,,1193,08ED,NSM,1200,1336,SH,,,,,,,,,,6.1,,,,,,toneonedotbelow-ar,4475,
absTone2DotsBelow,tonetwodotsbelow-ar,uni08EE,,1194,08EE,NSM,1201,1337,SH,,,,,,,,,,6.1,,,,,,tonetwodotsbelow-ar,4476,
absToneLoopBelow,toneloopbelow-ar,uni08EF,,1195,08EF,NSM,1202,1338,SH,,,,,,,,,,6.1,,,,,,toneloopbelow-ar,4477,
absOpenFathatan,openfathatan-ar,uni08F0,,1457,08F0,NSM,1259,1339,SH,,,,,,,,,,6.1,absFathatanSeq,,,,,openfathatan-ar,4478,
absOpenDammatan,opendammatan-ar,uni08F1,,1458,08F1,NSM,1260,1340,SH,,,,,,,,,,6.1,absDammatanSeq,,,,,opendammatan-ar,4479,
absOpenKasratan,openkasratan-ar,uni08F2,,1459,08F2,NSM,1261,1341,SH,,,,,,,,,,6.1,absKasratanSeq,,,,,openkasratan-ar,4480,
absSmallHighWaw,highwaw-ar,uni08F3,,1460,08F3,NSM,1262,1342,SH,,,,,,,,,,6.1,,,,,,highwaw-ar,4481,
absFathaRing,fathaRing-ar,uni08F4,,1196,08F4,NSM,1203,1343,SH,,,,,,,,,,6.1,,,,,,fathaRing-ar,4482,
absFathaDotAbove,fathaDotabove-ar,uni08F5,,1197,08F5,NSM,1204,1344,SH,,,,,,,,,,6.1,,,,,,fathaDotabove-ar,4483,
absKasraDotBelow,kasraDotbelow-ar,uni08F6,,1198,08F6,NSM,1205,1345,SH,,,,,,,,,,6.1,,,,,,kasraDotbelow-ar,4484,
absLeftArrowheadAbove,leftarrowheadabove-ar,uni08F7,,1199,08F7,NSM,1206,1346,SH,,,,,,,,,,6.1,,,,,,leftarrowheadabove-ar,4485,
absRightArrowheadAbove,rightarrowheadabove-ar,uni08F8,,1200,08F8,NSM,1207,1347,SH,,,,,,,,,,6.1,,,,,,rightarrowheadabove-ar,4486,
absLeftArrowheadBelow,leftarrowheadbelow-ar,uni08F9,,1201,08F9,NSM,1208,1348,SH,,,,,,,,,,6.1,,,,,,leftarrowheadbelow-ar,4487,
absRightArrowheadBelow,rightarrowheadbelow-ar,uni08FA,,1202,08FA,NSM,1209,1349,SH,,,,,,,,,,6.1,,,,,,rightarrowheadbelow-ar,4488,
absDoubleRightArrowheadAbove,doublerightarrowheadabove-ar,uni08FB,,1203,08FB,NSM,1210,1350,SH,,,,,,,,,,6.1,,,,,,doublerightarrowheadabove-ar,4489,
absDoubleRightArrowheadAboveDot,doublerightarrowheadDotabove-ar,uni08FC,,1204,08FC,NSM,1211,1351,SH,,,,,,,,,,6.1,,,,,,doublerightarrowheadDotabove-ar,4490,
absRightArrowheadAboveDot,rightarrowheadDotabove-ar,uni08FD,,1205,08FD,NSM,1212,1352,SH,,,,,,,,,,6.1,,,,,,rightarrowheadDotabove-ar,4491,
absDammaDot,dammaDot-ar,uni08FE,,1206,08FE,NSM,1213,1353,S,,,,,,,,,,6.1,,,,,,dammaDot-ar,4492,
absShortVowelMark,marksidewaysnoonghunna-ar,uni08FF,,1456,08FF,NSM,1258,1354,SHL,,,,,,,,,,7.0,absSukun.leftOpen,,,# cv92=1,,marksidewaysnoonghunna-ar,4493,
absDammaMeem,damma_meem-ar,uni064F_uni0645,,1462,,NSM,1264,1355,SH,,,,,,,,,,,unused -- but should we?,,,,,,,not found
absFathaMeem,fatha_meem-ar,uni064E_uni0645,,1461,,NSM,1263,1356,SH,,,,,,,,,,,,,,,,,,not found
absHamzaDamma,hamza_damma-ar,uni0621_uni064F,,1452,,NSM,1254,1357,SHL,,,,,,,,,,,,,,,,,,not found
absHamzaDamma.filled,hamza_damma-ar.filled,uni0621_uni064F.filled,,1454,,NSM,1256,1358,SL,,,,,,,,,,,,,,cv70=1,,,,not found
absHamzaDamma.short,hamza_damma-ar.short,uni0621_uni064F.short,,1453,,NSM,1255,1359,SH,,,,,,,,,,,,,,cv70=2,,,,not found
absHamzaFatha,hamza_fatha-ar,uni0621_uni064E,,1451,,NSM,1253,1360,SHL,,,,,,,,,,,,,,,,,,not found
absKasraMeem,kasra_meem-ar,uni0650_uni0645,,1463,,NSM,1265,1361,SH,,,,,,,,,,,,,,,,,,not found
absShaddaAlef,shadda_alef-ar,uni0651_uni0627,,1455,,NSM,1257,1362,SHLM,,,,,,,,,,,,,,,,,,not found
absShaddaDamma,shadda_damma-ar,uni0651_uni064F,,1447,,NSM,1249,1363,SHLM,,,,,,,,,,,,,,,,,,not found
absShaddaDamma.filled,shadda_damma-ar.filled,uni0651_uni064F.filled,,1449,,NSM,1251,1364,SL,,,,,,,,,,,,,,cv70=1,,,,not found
absShaddaDamma.short,shadda_damma-ar.short,uni0651_uni064F.short,,1448,,NSM,1250,1365,SH,,,,,,,,,,,,,,cv70=2,,,,not found
absShaddaDammatan,shadda_dammatan-ar,uni0651_uni064C,,1443,,NSM,1245,1366,SHLM,,,,,,,,,,,,,,,,,,not found
absShaddaDammatan.sixNine,shadda_dammatan-ar.sixNine,uni0651_uni064C.sixNine,,1444,,NSM,1246,1367,SH,,,,,,,,,,,,,,cv72=1,,,,not found
absShaddaFatha,shadda_fatha-ar,uni0651_uni064E,,1446,,NSM,1248,1368,SHLM,,,,,,,,,,,,,,,,,,not found
absShaddaFathatan,shadda_fathatan-ar,uni0651_uni064B,,1442,,NSM,1244,1369,SHLM,,,,,,,,,,,,,,,,,,not found
absShaddaKasra,shadda_kasra-ar,uni0651_uni0650,,1450,,NSM,1252,1370,SHLM,,,,,,,,,,,,"sd,ur","SND,URD",cv62,,,,not found
absShaddaKasratan,shadda_kasratan-ar,uni0651_uni064D,,1445,,NSM,1247,1371,SHLM,,,,,,,,,,,,"sd,ur","SND,URD",cv62,,,,not found
enQuad,enquad,uni2000,,237,2000,,237,1372,*,,,,,,,,,,,,,,,,enquad,22031,
emQuad,emquad,uni2001,,238,2001,,238,1373,*,,,,,,,,,,,,,,,,emquad,22032,
enSpace,enspace,uni2002,enspace,239,2002,,239,1374,*,,,,,,,,,,,,,,,,enspace,22033,
emSpace,emspace,uni2003,,240,2003,,240,1375,*,,,,,,,,,,,,,,,,emspace,22034,
threePerEmSpace,threeperemspace,uni2004,,241,2004,,241,1376,*,,,,,,,,,,,,,,,,threeperemspace,22035,
fourPerEmSpace,fourperemspace,uni2005,,242,2005,,242,1377,*,,,,,,,,,,,,,,,,fourperemspace,22036,
sixPerEmSpace,sixperemspace,uni2006,,243,2006,,243,1378,*,,,,,,,,,,,,,,,,sixperemspace,22037,
figureSpace,figurespace,uni2007,,244,2007,,244,1379,*,,,,,,,,,,,,,,,,figurespace,22038,
punctuationSpace,punctuationspace,uni2008,,245,2008,,245,1380,*,,,,,,,,,,,,,,,,punctuationspace,22039,
thinSpace,thinspace,uni2009,,246,2009,,246,1381,*,,,,,,,,,,,,,,,,thinspace,22040,
hairSpace,hairspace,uni200A,,247,200A,,247,1382,*,,,,,,,,,,,,,,,,hairspace,22041,
zerospace,zerowidthspace,uni200B,,248,200B,,248,1383,*,,,,,,,,,,,,,,,,zerowidthspace,22042,
zeronojoin,zerowidthnonjoiner,uni200C,,249,200C,,249,1384,*,,,,,,,,,,,,,,invs,,zerowidthnonjoiner,22043,
zerojoin,zerowidthjoiner,uni200D,,250,200D,,250,1385,*,,,,,,,,,,,,,,invs,,zerowidthjoiner,22044,
zeroWidthNoBreakSpace,zeroWidthNoBreakSpace,uniFEFF,zerowidthjoiner,277,FEFF,,277,1386,*,,,,,,,,,,,,,,,,zeroWidthNoBreakSpace,22045,
leftToRightMark,lefttorightmark,uni200E,,251,200E,,251,1387,*,,,,,,,,,,,,,,invs,,lefttorightmark,22046,
rightToLeftMark,righttoleftmark,uni200F,,252,200F,,252,1388,*,,,,,,,,,,,,,,invs,,righttoleftmark,22047,
noBreakHyphen,nonbreakinghyphen,uni2011,,254,2011,,254,1389,*,,,,,,,,,,,,,,,,nonbreakinghyphen,22070,
figureDash,figuredash,figuredash,,255,2012,,255,1390,*,,,,,,,,,,JIRA ABS-3,,,,,,figuredash,22071,
endash,endash,endash,,129,2013,,129,1391,*,,,,,,,,,,,,,,,,endash,22072,
emdash,emdash,emdash,,130,2014,,130,1392,*,,,,,,,,,,,,,,,,emdash,22073,
horizontalBar,horizontalbar,uni2015,horizontalbar,256,2015,,256,1393,*,,,,,,,,,,JIRA ABS-3,,,,,,horizontalbar,22074,
quoteleft,quoteleft,quoteleft,,120,2018,,120,1394,*,,,,,,,,,,,,,,,,quoteleft,22077,
quoteleft.arab,quoteleft.arab,quoteleft.arab,,124,,,124,1395,L,,,,,,,,,,,,,,,,,22077.01,
quoteright,quoteright,quoteright,,121,2019,,121,1396,*,,,,,,,,,,,,,,,,quoteright,22078,
quoteright.arab,quoteright.arab,quoteright.arab,,125,,,125,1397,L,,,,,,,,,,,,,,,,,22078.01,
quotesinglbase,quotesinglbase,quotesinglbase,,106,201A,,106,1398,*,,,,,,,,,,,,,,,,quotesinglbase,22079,
quotedblleft,quotedblleft,quotedblleft,,122,201C,,122,1399,*,,,,,,,,,,,,,,,,quotedblleft,22081,
quotedblleft.arab,quotedblleft.arab,quotedblleft.arab,,126,,,126,1400,L,,,,,,,,,,,,,,,,,22081.01,
quotedblright,quotedblright,quotedblright,,123,201D,,123,1401,*,,,,,,,,,,,,,,,,quotedblright,22082,
quotedblright.arab,quotedblright.arab,quotedblright.arab,,127,,,127,1402,L,,,,,,,,,,,,,,,,,22082.01,
quotedblbase,quotedblbase,quotedblbase,,108,201E,,108,1403,*,,,,,,,,,,,,,,,,quotedblbase,22083,
dagger,dagger,dagger,,110,2020,,110,1404,*,,,,,,,,,,,,,,,,dagger,22085,
daggerdbl,daggerdbl,daggerdbl,,111,2021,,111,1405,*,,,,,,,,,,,,,,,,daggerdbl,22086,
bullet,bullet,bullet,,128,2022,,128,1406,*,,,,,,,,,,,,,,,,bullet,22087,
ellipsis,ellipsis,ellipsis,,109,2026,,109,1407,*,,,,,,,,,,,,,,,,ellipsis,22091,
hyphenationPoint,hyphenationpoint,uni2027,,257,2027,,257,1408,*,,,,,,,,,,JIRA ABS-3,,,,,,hyphenationpoint,22092,
lineSeparator,lineseparator,uni2028,,258,2028,,258,1409,*,,,,,,,,,,,,,,,,lineseparator,22093,
paragraphSeparator,paragraphseparator,uni2029,,259,2029,,259,1410,*,,,,,,,,,,,,,,,,paragraphseparator,22094,
leftToRightEmbedding,lefttorightembedding,uni202A,,260,202A,,260,1411,*,,,,,,,,,,,,,,invs,,lefttorightembedding,22095,
rightToLeftEmbedding,righttoleftembedding,uni202B,,261,202B,,261,1412,*,,,,,,,,,,,,,,invs,,righttoleftembedding,22096,
popDirectionalFormatting,popdirectionalformatting,uni202C,,262,202C,,262,1413,*,,,,,,,,,,,,,,invs,,popdirectionalformatting,22097,
leftToRightOverride,lefttorightoverride,uni202D,,263,202D,,263,1414,*,,,,,,,,,,,,,,invs,,lefttorightoverride,22098,
rightToLeftOverride,righttoleftoverride,uni202E,,264,202E,,264,1415,*,,,,,,,,,,,,,,invs,,righttoleftoverride,22099,
narrowNoBreakSpace,narrownbspace,uni202F,,265,202F,,265,1416,*,,,,,,,,,,JIRA ABS-3,,,,,,narrownbspace,22100,
perthousand,perthousand,perthousand,,113,2030,,113,1417,*,,,,,,,,,,,,,,,,perthousand,22101,
guilsinglleft,guilsinglleft,guilsinglleft,,115,2039,,115,1418,*,,,,,,,,,guilsinglright,,,,,,,guilsinglleft,22110,
guilsinglright,guilsinglright,guilsinglright,,134,203A,,134,1419,*,,,,,,,,,guilsinglleft,,,,,,,guilsinglright,22111,
wordJoiner,wordjoiner,uni2060,,266,2060,,266,1420,*,,,,,,,,,,,,,,,,wordjoiner,22149,
leftToRightIsolate,lefttorightisolate,uni2066,,269,2066,,269,1421,*,,,,,,,,,,6.3,,,,invs,,lefttorightisolate,22154,
rightToLeftIsolate,righttoleftisolate,uni2067,,270,2067,,270,1422,*,,,,,,,,,,6.3,,,,invs,,righttoleftisolate,22155,
firstStrongIsolate,firststrongisolate,uni2068,,271,2068,,271,1423,*,,,,,,,,,,6.3,,,,invs,,firststrongisolate,22156,
popDirectionalIsolate,popdirectionalisolate,uni2069,,272,2069,,272,1424,*,,,,,,,,,,6.3,,,,invs,,popdirectionalisolate,22157,
inhibitArabicFormShaping,inhibitformshaping-ar,uni206C,,267,206C,,267,1425,*,,,,,,,,,,,,,,,,inhibitformshaping-ar,22160,
activateArabicFormShaping,activateformshaping-ar,uni206D,,268,206D,,268,1426,*,,,,,,,,,,,,,,,,activateformshaping-ar,22161,
Euro,euro,Euro,,105,20AC,,105,1427,*,,,,,,,,,,,,,,,,euro,22199,
trademark,trademark,trademark,,132,2122,,132,1428,*,,,,,,,,,,,,,,,,trademark,22327,
minus,minus,minus,,273,2212,,273,1429,*,,,,,,,,,,,,,,,,minus,22920,
bulletOperator,bulletoperator,uni2219,bulletoperator,163,2219,,163,1430,*,,,,,,,,,,,,,,,,bulletoperator,22927,
radical,radical,radical,,1232,221A,ON,1280,1431,S,,,,,,,,,radical.rtl,,,,,,,radical,22928,
radical.rtl,radical.rtl,radical.rtl,,1233,,ON,1281,1432,S,,,,,,,,,radical,,,,,,,,22928.39,
circledash,dottedCircle,uni25CC,,274,25CC,,274,1433,*,,,,,,,,,,,,,,,,dottedCircle,23897,
FontBslnSideBrngMrkrLft,,FontBslnSideBrngMrkrLft,,275,F130,,275,1434,*,,,,,,,,,,,,,,,,,,USV not found
FontBslnSideBrngMrkrRt,,FontBslnSideBrngMrkrRt,,276,F131,,276,1435,*,,,,,,,,,,,,,,,,,,USV not found
_bar,_bar,_bar,,1507,,,1471,1436,SHL,,,,,,,,,,,,,,,,,,not found
_bar2,_bar2,_bar2,,1508,,,1472,1437,SH,,,,,,,,,,,,,,,,,,not found
_damma,_damma,_damma,,1509,,,1473,1438,SHL,,,,,,,,,,,,,,,,,,not found
_damma.filled,_damma.filled,_damma.filled,,1510,,,1474,1439,SL,,,,,,,,,,,,,,,,,,not found
_dot1,_dot1,_dot1,,1518,,,1482,1440,SHLM,,,,,,,,,,,,,,,,,,not found
_dot1_hat,_dot1_hat,_dot1_hat,,1519,,,1483,1441,SHLM,,,,,,,,,,,,,,,,,,not found
_dot1_smallV,_dot1_smallV,_dot1_smallV,,1520,,,1484,1442,SHL,,,,,,,,,,,,,,,,,,not found
_dot1_tah,_dot1_tah,_dot1_tah,,1521,,,1485,1443,SL,,,,,,,,,,,,,,,,,,not found
_dot2h,_dot2h,_dot2h,,1523,,,1487,1444,SHLM,,,,,,,,,,,,,,,,,,not found
_dot2h_tah,_dot2h_tah,_dot2h_tah,,1525,,,1489,1445,SL,,,,,,,,,,,,,,,,,,not found
_dot2v,_dot2v,_dot2v,,1524,,,1488,1446,SHLM,,,,,,,,,,,,,,,,,,not found
_dot3d,_dot3d,_dot3d,,1526,,,1490,1447,SHLM,,,,,,,,,,,,,,,,,,not found
_dot3h,_dot3h,_dot3h,,1527,,,1491,1448,SHL,,,,,,,,,,,,,,,,,,not found
_dot3u,_dot3u,_dot3u,,1528,,,1492,1449,SHLM,,,,,,,,,,,,,,,,,,not found
_dot3u_tah,_dot3u_tah,_dot3u_tah,,1529,,,1493,1450,SL,,,,,,,,,,,,,,,,,,not found
_dot4,_dot4,_dot4,,1530,,,1494,1451,SL,,,,,,,,,,,,,,,,,,not found
_dotCircular,_dotCircular,_dotCircular,,1522,,,1486,1452,S,,,,,,,,,,,,,,,,,,not found
_four,_four,_four,,1547,,,1511,1453,S,,,,,,,,,,,,,,,,,,not found
_gafBar,_gafBar,_gafBar,,1531,,,1495,1454,SHLM,,,,,,,,,,,,,,,,,,not found
_gafBar_dot2h,_gafBar_dot2h,_gafBar_dot2h,,1535,,,1499,1455,SL,,,,,,,,,,,,,,,,,,not found
_gafBar_dot3u,_gafBar_dot3u,_gafBar_dot3u,,1536,,,1500,1456,SL,,,,,,,,,,,,,,,,,,not found
_gafBarCenter,_gafBarCenter,_gafBarCenter,,1537,,,1501,1457,S,,,,,,,,,,,,,,,,,,not found
_gafBarShort,_gafBarShort,_gafBarShort,,1532,,,1496,1458,SHM,,,,,,,,,,,,,,,,,,not found
_gafBarShort_dot2h,_gafBarShort_dot2h,_gafBarShort_dot2h,,1533,,,1497,1459,SL,,,,,,,,,,,,,,,,,,not found
_gafBarShort_dot3u,_gafBarShort_dot3u,_gafBarShort_dot3u,,1534,,,1498,1460,SL,,,,,,,,,,,,,,,,,,not found
_hamza,_hamza,_hamza,,1513,,,1477,1461,SHLM,,,,,,,,,,,,,,,,,,not found
_hamzaDamma,_hamzaDamma,_hamzaDamma,,1511,,,1475,1462,SHL,,,,,,,,,,,,,,,,,,not found
_hamzaDamma.filled,_hamzaDamma.filled,_hamzaDamma.filled,,1512,,,1476,1463,SL,,,,,,,,,,,,,,,,,,not found
_hat,_hat,_hat,,1515,,,1479,1464,SHL,,,,,,,,,,,,,,,,,,not found
_highHamza,_highHamza,_highHamza,,1514,,,1478,1465,SHLM,,,,,,,,,,,,,,,,,,not found
_invSmallV,_invSmallV,_invSmallV,,1516,,,1480,1466,SHLM,,,,,,,,,,,,,,,,,,not found
_lines,_lines,_lines,,1538,,,1502,1467,SL,,,,,,,,,,,,,,,,,,not found
_madda,_madda,_madda,,1539,,,1503,1468,SHLM,,,,,,,,,,,,,,,,,,not found
_madda.small,_madda.small,_madda.small,,1540,,,1504,1469,SH,,,,,,,,,,,,,,,,,,not found
_meem,_meem,_meem,,1543,,,1507,1470,S,,,,,,,,,,,,,,,,,,not found
_noon,_noon,_noon,,1544,,,1508,1471,S,,,,,,,,,,,,,,,,,,not found
_ring,_ring,_ring,,1541,,,1505,1472,SHLM,,,,,,,,,,,,,,,,,,not found
_smallV,_smallV,_smallV,,1517,,,1481,1473,SHLM,,,,,,,,,,,,,,,,,,not found
_tah,_tah,_tah,,1542,,,1506,1474,SHLM,,,,,,,,,,,,,,,,,,not found
_teh,_teh,_teh,,1542.1,,,1506.1,1475,S,,,,,,,,,,,,,,,,,,not found
_three,_three,_three,,1546,,,1510,1476,S,,,,,,,,,,,,,,,,,,not found
_two,_two,_two,,1545,,,1509,1477,S,,,,,,,,,,,,,,,,,,not found
_vline,_vline,_vline,,1548,,,1512,1478,SHLM,,,,,,,,,,,,,,,,,,not found
_wasla,_wasla,_wasla,,1549,,,1513,1479,SHL,,,,,,,,,,,,,,,,,,not found
_wavyHamza,_wavyHamza,_wavyHamza,,1550,,,1514,1480,SL,,,,,,,,,,,,,,,,,,not found
_wavyHamza.b,_wavyHamza.b,_wavyHamza.b,,1551,,,1515,1481,SL,,,,,,,,,,,,,,,,,,not found
# absEndOfAyah.aat1,endofayah-ar.aat1,uni06DD.aat1,,1369,,AN,1390,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.aat2,endofayah-ar.aat2,uni06DD.aat2,,1370,,AN,1391,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.aat3,endofayah-ar.aat3,uni06DD.aat3,,1371,,AN,1392,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.alt.aat1,endofayah-ar.alt.aat1,uni06DD.alt.aat1,,1374,,AN,1396,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.alt.aat2,endofayah-ar.alt.aat2,uni06DD.alt.aat2,,1375,,AN,1397,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.alt.aat3,endofayah-ar.alt.aat3,uni06DD.alt.aat3,,1376,,AN,1398,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.altB.aat1,endofayah-ar.altB.aat1,uni06DD.altB.aat1,,1379,,AN,1402,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.altB.aat2,endofayah-ar.altB.aat2,uni06DD.altB.aat2,,1380,,AN,1403,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.altB.aat3,endofayah-ar.altB.aat3,uni06DD.altB.aat3,,1381,,AN,1404,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.sp1,endofayah-ar.sp1,uni06DD.sp1,,1382,,AN,1405,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.sp2,endofayah-ar.sp2,uni06DD.sp2,,1383,,AN,1406,,-,,,,,,,,,,,,,,,,,,Comment
# absEndOfAyah.sp3,endofayah-ar.sp3,uni06DD.sp3,,1384,,AN,1407,,-,,,,,,,,,,,,,,,,,,Comment
# absFootnoteSign.aat1,footnotemarker-ar.aat1,uni0602.aat1,,1405,,AN,1431,,-,,,,,,,,,,,,,,,,,,Comment
# absFootnoteSign.aat2,footnotemarker-ar.aat2,uni0602.aat2,,1406,,AN,1432,,-,,,,,,,,,,,,,,,,,,Comment
# absFootnoteSign.sp1,footnotemarker-ar.sp1,uni0602.sp1,,1407,,AN,1433,,-,,,,,,,,,,,,,,,,,,Comment
# absFootnoteSign.sp2,footnotemarker-ar.sp2,uni0602.sp2,,1408,,AN,1434,,-,,,,,,,,,,,,,,,,,,Comment
# absHehYehAboveIni,hehHamzaabove-ar.init,uni06C0.init,,1143,,AL,981,,-,absHehDoachashmeeIni,hehDoachashmee-ar.init,_hamza,,,,,,,,unneeded -- char is R-linking,,,,,,,Comment
# absHehYehAboveMed,hehHamzaabove-ar.medi,uni06C0.medi,,981,,AL,991,,-,absHehMed,heh-ar.medi,_hamza,,,,,,,,unneeded -- char is R-linking,,,,,,,Comment
# absJeemRetro2,,,,426,,AL,1519,,-,absHah,hah-ar,_tah,,_dot1,,,,,,,,,,,,,Comment
# absJeemRetro2Fin,,,,683,,AL,1525,,-,absHahFin,hah-ar.fina,_tah,,_dot1,,,,,,,,,,,,,Comment
# absJeemRetro2Ini,,,,1042,,AL,1533,,-,absHahIni,hah-ar.init,_tah,_dot1,,,,,,,,,,,,,,Comment
# absJeemRetro2Med,,,,876,,AL,1529,,-,absHahMed,hah-ar.medi,_tah,_dot1,,,,,,,,,,,,,,Comment
# absJehRetro2,,,,359,,AL,1517,,-,absReh,reh-ar,_dot3u_tah,,,,,,,,,,,,,,,Comment
# absJehRetro2Fin,,,,616,,AL,1523,,-,absRehFin,reh-ar.fina,_dot3u_tah,,,,,,,,,,,,,,,Comment
# absLamAlef,lam_alef-ar,uni0644_uni0627,,547,,AL,#VALUE!,,-,,,,,,,,,,,,,,,,,,Comment
# absLamAlefFin,lam_alef-ar.fina,uni0644_uni0627.fina,,802,,AL,#VALUE!,,-,,,,,,,,,,,,,,,,,,Comment
# absLamBarAlef,,,,553,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,,,,,_bar,,,,,,,,,,,Comment
# absLamBarAlefFin,,,,808,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,,,,,_bar,,,,,,,,,,,Comment
# absLamDotAboveAlef,,,,549,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,_dot1,,,,,,,,,,,,,,,Comment
# absLamDotAboveAlefFin,,,,804,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,_dot1,,,,,,,,,,,,,,,Comment
# absLamRetro,,,,512,,AL,1521,,-,absLam,lam-ar,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroAlef,,,,552,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroAlefFin,,,,807,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroFin,,,,769,,AL,1527,,-,absLamFin,lam-ar.fina,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroIni,,,,1122,,AL,1535,,-,absLamIni,lam-ar.init,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroIni.preAlef,,,,1470,,AL,1536,,-,absLamIni.preAlef,lam-ar.preAlef.init,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroMed,,,,959,,AL,1531,,-,absLamMed,lam-ar.medi,_tah,,,,,,,,,,,,,,,Comment
# absLamRetroMed.preAlef,,,,1492,,AL,1537,,-,absLamMed.preAlef,lam-ar.preAlef.medi,_tah,,,,,,,,,,,,,,,Comment
# absLamSmallVAlef,,,,548,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,_smallV,,,,,,,,,,,,,,,Comment
# absLamSmallVAlefFin,,,,803,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,_smallV,,,,,,,,,,,,,,,Comment
# absLamThreeDotsAboveAlef,,,,550,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,_dot3u,,,,,,,,,,,,,,,Comment
# absLamThreeDotsAboveAlefFin,,,,805,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,_dot3u,,,,,,,,,,,,,,,Comment
# absLamThreeDotsBelowAlef,,,,551,,AL,#VALUE!,,-,absLamAlef,lam_alef-ar,,_dot3d,,,,,,,,,,,,,,Comment
# absLamThreeDotsBelowAlefFin,,,,806,,AL,#VALUE!,,-,absLamAlefFin,lam_alef-ar.fina,,_dot3d,,,,,,,,,,,,,,Comment
